sample_id	filename	file_type	size	file_ome	open_access
MOHD_ER100013	MOHD_ER100013_quant-gene_GENCODE49_v0.tsv.gz	Gene quantifications	4351590	RNA_SEQ	True
MOHD_ER100013	MOHD_ER100013_R2.fastq.gz	Sequenced reads	2179695902	RNA_SEQ	False
MOHD_ER100013	MOHD_ER100013_signal-plus-unique_GRCh38_v0.bigWig	Unique Signal Plus	271654584	RNA_SEQ	True
MOHD_ER100013	MOHD_ER100013_signal-plus-all_GRCh38_v0.bigWig	All Signal Plus	288641515	RNA_SEQ	True
MOHD_ER100013	MOHD_ER100013_align_GENCODE49_v0.bam	Aligned reads	7161857966	RNA_SEQ	False
MOHD_ER100013	MOHD_ER100013_signal-minus-all_GRCh38_v0.bigWig	All Signal Minus	283042119	RNA_SEQ	True
MOHD_ER100013	MOHD_ER100013_quant-isoform_GENCODE49_v0.tsv.gz	Isoform quantifications	13421772	RNA_SEQ	True
MOHD_ER100013	MOHD_ER100013_R1.fastq.gz	Sequenced reads	2115271393	RNA_SEQ	False
MOHD_ER100014	MOHD_ER100014_signal-minus-all_GRCh38_v0.bigWig	All Signal Minus	297281781	RNA_SEQ	True
MOHD_ER100014	MOHD_ER100014_R2.fastq.gz	Sequenced reads	2319282339	RNA_SEQ	False
MOHD_ER100014	MOHD_ER100014_R1.fastq.gz	Sequenced reads	2222645575	RNA_SEQ	False
MOHD_ER100014	MOHD_ER100014_signal-plus-all_GRCh38_v0.bigWig	All Signal Plus	304191897	RNA_SEQ	True
MOHD_ER100014	MOHD_ER100014_signal-minus-unique_GRCh38_v0.bigWig	Unique Signal Minus	278533242	RNA_SEQ	True
MOHD_ER100014	MOHD_ER100014_signal-plus-unique_GRCh38_v0.bigWig	Unique Signal Plus	285558702	RNA_SEQ	True
MOHD_ER100014	MOHD_ER100014_quant-gene_GENCODE49_v0.tsv.gz	Gene quantifications	4372561	RNA_SEQ	True
MOHD_ER100014	MOHD_ER100014_align_GENCODE49_v0.bam	Aligned reads	7355131494	RNA_SEQ	False
MOHD_ER100014	MOHD_ER100014_quant-isoform_GENCODE49_v0.tsv.gz	Isoform quantifications	13505658	RNA_SEQ	True
MOHD_ER100014	MOHD_ER100014_align_GRCh38_v0.bam	Aligned reads	4166118277	RNA_SEQ	False
MOHD_ER100015	MOHD_ER100015_signal-plus-all_GRCh38_v0.bigWig	All Signal Plus	327763886	RNA_SEQ	True
MOHD_ER100015	MOHD_ER100015_align_GRCh38_v0.bam	Aligned reads	4788888535	RNA_SEQ	False
MOHD_ER100015	MOHD_ER100015_align_GENCODE49_v0.bam	Aligned reads	8396661063	RNA_SEQ	False
MOHD_ER100015	MOHD_ER100015_quant-isoform_GENCODE49_v0.tsv.gz	Isoform quantifications	13495173	RNA_SEQ	True
MOHD_ER100015	MOHD_ER100015_R2.fastq.gz	Sequenced reads	2716566814	RNA_SEQ	False
MOHD_ER100015	MOHD_ER100015_quant-gene_GENCODE49_v0.tsv.gz	Gene quantifications	4372561	RNA_SEQ	True
MOHD_ER100015	MOHD_ER100015_signal-plus-unique_GRCh38_v0.bigWig	Unique Signal Plus	308847575	RNA_SEQ	True
MOHD_ER100015	MOHD_ER100015_signal-minus-all_GRCh38_v0.bigWig	All Signal Minus	320958627	RNA_SEQ	True
MOHD_ER100015	MOHD_ER100015_signal-minus-unique_GRCh38_v0.bigWig	Unique Signal Minus	300364595	RNA_SEQ	True
MOHD_ER100015	MOHD_ER100015_R1.fastq.gz	Sequenced reads	2630667468	RNA_SEQ	False
MOHD_ER100011	MOHD_ER100011.tar.gz	Compressed Tar File	947959994	RNA_SEQ	True
MOHD_ER100006	MOHD_ER100006.tar.gz	Compressed Tar File	1033973544	RNA_SEQ	True
MOHD_ER100014	MOHD_ER100014.tar.gz	Compressed Tar File	1032086191	RNA_SEQ	True
MOHD_ER100015	MOHD_ER100015.tar.gz	Compressed Tar File	1123771783	RNA_SEQ	True
MOHD_ER100012	MOHD_ER100012.tar.gz	Compressed Tar File	937123893	RNA_SEQ	True
MOHD_ER100001	MOHD_ER100001.tar.gz	Compressed Tar File	1056413601	RNA_SEQ	True
MOHD_ER100009	MOHD_ER100009.tar.gz	Compressed Tar File	984123338	RNA_SEQ	True
MOHD_ER100003	MOHD_ER100003.tar.gz	Compressed Tar File	946931493	RNA_SEQ	True
MOHD_ER100004	MOHD_ER100004.tar.gz	Compressed Tar File	921458693	RNA_SEQ	True
MOHD_ER100002	MOHD_ER100002.tar.gz	Compressed Tar File	773993442	RNA_SEQ	True
MOHD_ER100005	MOHD_ER100005.tar.gz	Compressed Tar File	972044890	RNA_SEQ	True
MOHD_ER100008	MOHD_ER100008.tar.gz	Compressed Tar File	1212045900	RNA_SEQ	True
MOHD_ER100007	MOHD_ER100007.tar.gz	Compressed Tar File	1294721828	RNA_SEQ	True
MOHD_ER100010	MOHD_ER100010.tar.gz	Compressed Tar File	757574157	RNA_SEQ	True
MOHD_ER100013	MOHD_ER100013.tar.gz	Compressed Tar File	975527756	RNA_SEQ	True
RNA_allsamples	RNA_all_datasets.tar.gz	Compressed Tar File	14970186015	RNA_SEQ	True
MOHD_EB100001	MOHD_EB100001_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	251243828	WGBS	True
MOHD_EB100001	MOHD_EB100001_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7408818585	WGBS	True
MOHD_EB100001	MOHD_EB100001_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1964947537	WGBS	True
MOHD_EB100001	MOHD_EB100001_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	747320115	WGBS	True
MOHD_EB100001	MOHD_EB100001_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4155380858	WGBS	True
MOHD_EB100001	MOHD_EB100001_R1.fastq.gz	Sequenced reads	29506425323	WGBS	False
MOHD_EB100001	MOHD_EB100001_align_GRCh38_v0.bam	Aligned reads	62341450301	WGBS	False
MOHD_EB100001	MOHD_EB100001_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	722531778	WGBS	True
MOHD_EB100001	MOHD_EB100001_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4155380858	WGBS	True
MOHD_EB100001	MOHD_EB100001_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1911260446	WGBS	True
MOHD_EB100001	MOHD_EB100001_R2.fastq.gz	Sequenced reads	31363998679	WGBS	False
MOHD_EB100002	MOHD_EB100002_align_GRCh38_v0.bam	Aligned reads	63415192125	WGBS	False
MOHD_EB100002	MOHD_EB100002_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	751839477	WGBS	True
MOHD_EB100002	MOHD_EB100002_R1.fastq.gz	Sequenced reads	30236569763	WGBS	False
MOHD_EB100002	MOHD_EB100002_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7441030840	WGBS	True
MOHD_EB100002	MOHD_EB100002_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1932735283	WGBS	True
MOHD_EB100002	MOHD_EB100002_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1964947537	WGBS	True
MOHD_EB100002	MOHD_EB100002_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	729242664	WGBS	True
MOHD_EB100002	MOHD_EB100002_R2.fastq.gz	Sequenced reads	32061930864	WGBS	False
MOHD_EB100002	MOHD_EB100002_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4230542786	WGBS	True
MOHD_EB100002	MOHD_EB100002_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	250850836	WGBS	True
MOHD_EB100002	MOHD_EB100002_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4230542786	WGBS	True
MOHD_EB100002	MOHD_EB100002_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	248722227	WGBS	True
MOHD_EB100003	MOHD_EB100003_align_GRCh38_v0.bam	Aligned reads	38976828211	WGBS	False
MOHD_EB100003	MOHD_EB100003_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	2061584302	WGBS	True
MOHD_EB100003	MOHD_EB100003_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1728724336	WGBS	True
MOHD_EB100003	MOHD_EB100003_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	232238612	WGBS	True
MOHD_EB100003	MOHD_EB100003_R1.fastq.gz	Sequenced reads	19993072762	WGBS	False
MOHD_EB100003	MOHD_EB100003_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1760936591	WGBS	True
MOHD_EB100003	MOHD_EB100003_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	2061584302	WGBS	True
MOHD_EB100003	MOHD_EB100003_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	6904159928	WGBS	True
MOHD_EB100003	MOHD_EB100003_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	666873364	WGBS	True
MOHD_EB100003	MOHD_EB100003_R2.fastq.gz	Sequenced reads	21625160335	WGBS	False
MOHD_EB100003	MOHD_EB100003_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	235457740	WGBS	True
MOHD_EB100003	MOHD_EB100003_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	681459056	WGBS	True
MOHD_EB100004	MOHD_EB100004_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1932735283	WGBS	True
MOHD_EB100004	MOHD_EB100004_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	728760320	WGBS	True
MOHD_EB100004	MOHD_EB100004_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7441030840	WGBS	True
MOHD_EB100004	MOHD_EB100004_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4058744094	WGBS	True
MOHD_EB100004	MOHD_EB100004_R2.fastq.gz	Sequenced reads	30236569763	WGBS	False
MOHD_EB100004	MOHD_EB100004_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1964947537	WGBS	True
MOHD_EB100004	MOHD_EB100004_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	749847183	WGBS	True
MOHD_EB100004	MOHD_EB100004_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	252287385	WGBS	True
MOHD_EB100004	MOHD_EB100004_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	250536263	WGBS	True
MOHD_EB100004	MOHD_EB100004_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4058744094	WGBS	True
MOHD_EB100004	MOHD_EB100004_R1.fastq.gz	Sequenced reads	28636694446	WGBS	False
MOHD_EB100004	MOHD_EB100004_align_GRCh38_v0.bam	Aligned reads	58819577118	WGBS	False
MOHD_EB100005	MOHD_EB100005_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7387343749	WGBS	True
MOHD_EB100005	MOHD_EB100005_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	725813821	WGBS	True
MOHD_EB100005	MOHD_EB100005_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	745443164	WGBS	True
MOHD_EB100005	MOHD_EB100005_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3994319585	WGBS	True
MOHD_EB100005	MOHD_EB100005_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1900523028	WGBS	True
MOHD_EB100005	MOHD_EB100005_align_GRCh38_v0.bam	Aligned reads	58089432678	WGBS	False
MOHD_EB100005	MOHD_EB100005_R1.fastq.gz	Sequenced reads	28486370590	WGBS	False
MOHD_EB100005	MOHD_EB100005_R2.fastq.gz	Sequenced reads	30075508490	WGBS	False
MOHD_EB100005	MOHD_EB100005_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3983582167	WGBS	True
MOHD_EB100005	MOHD_EB100005_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1932735283	WGBS	True
MOHD_EB100005	MOHD_EB100005_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	252402728	WGBS	True
MOHD_EB100005	MOHD_EB100005_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	250903265	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7376606330	WGBS	True
MOHD_EB100006	MOHD_EB100006_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3768833802	WGBS	True
MOHD_EB100006	MOHD_EB100006_align_GRCh38_v0.bam	Aligned reads	51797305589	WGBS	False
MOHD_EB100006	MOHD_EB100006_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1911260446	WGBS	True
MOHD_EB100006	MOHD_EB100006_R2.fastq.gz	Sequenced reads	26768383672	WGBS	False
MOHD_EB100006	MOHD_EB100006_R1.fastq.gz	Sequenced reads	25308094791	WGBS	False
MOHD_EB100006	MOHD_EB100006_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1943472701	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	739256565	WGBS	True
MOHD_EB100006	MOHD_EB100006_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3779571220	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	248040652	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	246394388	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	721556602	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	726180823	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	747781488	WGBS	True
MOHD_EB100007	MOHD_EB100007_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3940632494	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1964947537	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	244402094	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7398081167	WGBS	True
MOHD_EB100007	MOHD_EB100007_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3940632494	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1921997864	WGBS	True
MOHD_EB100007	MOHD_EB100007_R1.fastq.gz	Sequenced reads	27047556546	WGBS	False
MOHD_EB100007	MOHD_EB100007_align_GRCh38_v0.bam	Aligned reads	56543244451	WGBS	False
MOHD_EB100007	MOHD_EB100007_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	246803333	WGBS	True
MOHD_EB100007	MOHD_EB100007_R2.fastq.gz	Sequenced reads	28668906700	WGBS	False
MOHD_EB100008	MOHD_EB100008_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1932735283	WGBS	True
MOHD_EB100008	MOHD_EB100008_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7451768258	WGBS	True
MOHD_EB100008	MOHD_EB100008_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	732220620	WGBS	True
MOHD_EB100008	MOHD_EB100008_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4305704714	WGBS	True
MOHD_EB100008	MOHD_EB100008_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	757533245	WGBS	True
MOHD_EB100008	MOHD_EB100008_align_GRCh38_v0.bam	Aligned reads	65755949301	WGBS	False
MOHD_EB100008	MOHD_EB100008_R2.fastq.gz	Sequenced reads	33114197852	WGBS	False
MOHD_EB100008	MOHD_EB100008_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	246562160	WGBS	True
MOHD_EB100008	MOHD_EB100008_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	249236029	WGBS	True
MOHD_EB100008	MOHD_EB100008_R1.fastq.gz	Sequenced reads	31020401295	WGBS	False
MOHD_EB100008	MOHD_EB100008_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1986422374	WGBS	True
MOHD_EB100008	MOHD_EB100008_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4305704714	WGBS	True
MOHD_EB100009	MOHD_EB100009_align_GRCh38_v0.bam	Aligned reads	73089605959	WGBS	False
MOHD_EB100009	MOHD_EB100009_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	248019681	WGBS	True
MOHD_EB100009	MOHD_EB100009_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1943472701	WGBS	True
MOHD_EB100009	MOHD_EB100009_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7494717931	WGBS	True
MOHD_EB100009	MOHD_EB100009_R1.fastq.gz	Sequenced reads	34649648660	WGBS	False
MOHD_EB100009	MOHD_EB100009_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	760783831	WGBS	True
MOHD_EB100009	MOHD_EB100009_R2.fastq.gz	Sequenced reads	36883031654	WGBS	False
MOHD_EB100009	MOHD_EB100009_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	250641121	WGBS	True
MOHD_EB100009	MOHD_EB100009_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4574140170	WGBS	True
MOHD_EB100009	MOHD_EB100009_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	734852546	WGBS	True
MOHD_EB100009	MOHD_EB100009_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4574140170	WGBS	True
MOHD_EB100009	MOHD_EB100009_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1986422374	WGBS	True
MOHD_EB100010	MOHD_EB100010_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3929895075	WGBS	True
MOHD_EB100010	MOHD_EB100010_R1.fastq.gz	Sequenced reads	26167088250	WGBS	False
MOHD_EB100010	MOHD_EB100010_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1911260446	WGBS	True
MOHD_EB100010	MOHD_EB100010_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	245094154	WGBS	True
MOHD_EB100010	MOHD_EB100010_align_GRCh38_v0.bam	Aligned reads	56629143797	WGBS	False
MOHD_EB100010	MOHD_EB100010_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7376606330	WGBS	True
MOHD_EB100010	MOHD_EB100010_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1954210119	WGBS	True
MOHD_EB100010	MOHD_EB100010_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	721588060	WGBS	True
MOHD_EB100010	MOHD_EB100010_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	744751104	WGBS	True
MOHD_EB100010	MOHD_EB100010_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3929895075	WGBS	True
MOHD_EB100010	MOHD_EB100010_R2.fastq.gz	Sequenced reads	28336046735	WGBS	False
MOHD_EB100010	MOHD_EB100010_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	247883366	WGBS	True
MOHD_EB100011	MOHD_EB100011_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	248816599	WGBS	True
MOHD_EB100011	MOHD_EB100011_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7430293422	WGBS	True
MOHD_EB100011	MOHD_EB100011_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1964947537	WGBS	True
MOHD_EB100011	MOHD_EB100011_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4209067950	WGBS	True
MOHD_EB100011	MOHD_EB100011_align_GRCh38_v0.bam	Aligned reads	64381559767	WGBS	False
MOHD_EB100011	MOHD_EB100011_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	720875028	WGBS	True
MOHD_EB100011	MOHD_EB100011_R1.fastq.gz	Sequenced reads	30064771072	WGBS	False
MOHD_EB100011	MOHD_EB100011_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1921997864	WGBS	True
MOHD_EB100011	MOHD_EB100011_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	251333181	WGBS	True
MOHD_EB100011	MOHD_EB100011_R2.fastq.gz	Sequenced reads	32491427594	WGBS	False
MOHD_EB100011	MOHD_EB100011_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	744939847	WGBS	True
MOHD_EB100011	MOHD_EB100011_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4209067950	WGBS	True
MOHD_EB100012	MOHD_EB100012_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	720633856	WGBS	True
MOHD_EB100012	MOHD_EB100012_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1954210119	WGBS	True
MOHD_EB100012	MOHD_EB100012_align_GRCh38_v0.bam	Aligned reads	59474559631	WGBS	False
MOHD_EB100012	MOHD_EB100012_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	247956766	WGBS	True
MOHD_EB100012	MOHD_EB100012_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4048006676	WGBS	True
MOHD_EB100012	MOHD_EB100012_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4048006676	WGBS	True
MOHD_EB100012	MOHD_EB100012_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	244978810	WGBS	True
MOHD_EB100012	MOHD_EB100012_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7387343749	WGBS	True
MOHD_EB100012	MOHD_EB100012_R1.fastq.gz	Sequenced reads	27541477785	WGBS	False
MOHD_EB100012	MOHD_EB100012_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	746019880	WGBS	True
MOHD_EB100012	MOHD_EB100012_R2.fastq.gz	Sequenced reads	29764123361	WGBS	False
MOHD_EB100012	MOHD_EB100012_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1911260446	WGBS	True
MOHD_EB100013	MOHD_EB100013_R1.fastq.gz	Sequenced reads	26435523706	WGBS	False
MOHD_EB100013	MOHD_EB100013_R2.fastq.gz	Sequenced reads	27724013895	WGBS	False
MOHD_EB100013	MOHD_EB100013_align_GRCh38_v0.bam	Aligned reads	55201067171	WGBS	False
MOHD_EB100013	MOHD_EB100013_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1943472701	WGBS	True
MOHD_EB100013	MOHD_EB100013_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3886945402	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7365868912	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	741112545	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1900523028	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	248952913	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	719763537	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	246824304	WGBS	True
MOHD_EB100013	MOHD_EB100013_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3886945402	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7376606330	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1943472701	WGBS	True
MOHD_EB100014	MOHD_EB100014_align_GRCh38_v0.bam	Aligned reads	54846732369	WGBS	False
MOHD_EB100014	MOHD_EB100014_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3854733148	WGBS	True
MOHD_EB100014	MOHD_EB100014_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3865470566	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1911260446	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	248124538	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	719469936	WGBS	True
MOHD_EB100014	MOHD_EB100014_R2.fastq.gz	Sequenced reads	27659589386	WGBS	False
MOHD_EB100014	MOHD_EB100014_R1.fastq.gz	Sequenced reads	25823490867	WGBS	False
MOHD_EB100014	MOHD_EB100014_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	741185945	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	245691842	WGBS	True
